sampleID.x,points,individualID,uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,nestedSubplotID,pointID,stemDistance,stemAzimuth,recordType,supportingStemIndividualID,previouslyTaggedAs,samplingProtocolVersion,taxonID,scientificName,taxonRank,measuredBy,recordedBy,dataQF,api.utmZone,geoEasting,geoNorthing,adjCoordinateUncertainty,adjDecimalLatitude,adjDecimalLongitude,api.elevation,adjElevationUncertainty,collectDate,nitrogenPercent,carbonPercent,CNratio,extractChlAConc,extractChlBConc,extractCarotConc,dryMass,plantStatus,ligninPercent,cellulosePercent,leafArea,leafMassPerArea,dryMassFraction,plotType,subtype,plotLatitude,plotLongitude,datum,utmZone,plotEasting,plotNorthing,horzUncert,crdSource,elevation,vertUncert,nlcdClass,appMods,geometry,shpEasting,shpNorthing,longitude,latitude,H,DTM,ope,ect
CFC.LENO012.QUNI-1.20180508,LENO_012.basePlot.vst.49,NEON.PLA.D08.LENO.00631,22a3d535-7164-4337-b658-b5324606fc32,LENO_012.basePlot.vst,8/23/17,vst_LENO_2017,D08,LENO,LENO_012,40,4,49,6.5,106.5,NA,NA,NA,NEON.DOC.000987vG,QUNI,Quercus nigra L.,species,kparis@battelleecology.org,iahmed@battelleecology.org,NA,16N,3519784.372,388306.4603,0.84,31.808231,-88.18008,12.38,1.34,2018-05-08T14:40:00Z,1.98,50.37,25.44,9.29,2.431,2.287,2.5294,Live,24.66,22.05,23393.99,108.121787,0.46630042,distributed,basePlot,31.808231,-88.18008,WGS84,16N,388300.255,3519786.256,0.24,GeoXH 6000,12.38,0.34,woodyWetlands,cdw|cfc|dhp|hbp|vst,"c(-88.18008, 31.808231)",388306.4873,3519784.41,-88.18001368,31.8082153,35.62599945,45.25262547,2.023374975,294.6074991
CFC.LENO012.ULAM-2.20180508,LENO_012.basePlot.vst.33,NEON.PLA.D08.LENO.01186Z,a7e5d9a0-9727-49f3-b786-13d0f59f1ceb,LENO_012.basePlot.vst,5/8/18,vst_LENO_2018,D08,LENO,LENO_012,23,4,33,8,88.3,NA,NA,NA,NEON.DOC.000987vG,ULAM,Ulmus americana L.,species,cbarefoot@battelleecology.org,kparis@battelleecology.org,NA,16N,3519763.613,388329.0883,0.83,31.808027,-88.179857,10.17,1.32,2018-05-08T15:05:00Z,2.22,44.91,20.27,15.98,5.55,3.402,1.5633,Live,17.63,19.27,29025.81,53.858962,0.333845858,distributed,basePlot,31.808027,-88.179857,WGS84,16N,388321.132,3519763.323,0.23,GeoXH 6000,10.17,0.32,woodyWetlands,cdw|cfc|dhp|hbp|vst,"c(-88.179857, 31.808027)",388329.1285,3519763.56,-88.17977213,31.80802945,31.01499939,35.27899981,0.888499994,271.8055019
CFC.LENO061.CACA18-1.20180508,LENO_061.basePlot.vst.41,NEON.PLA.D08.LENO.01189Z,2da9e4ea-f933-4f89-9282-55d35e2248bc,LENO_061.basePlot.vst,5/8/18,vst_LENO_2018,D08,LENO,LENO_061,40,NaN,41,7.8,305.1,NA,NA,NA,NEON.DOC.000987vG,CACA18,Carpinus caroliniana Walter,species,cbarefoot@battelleecology.org,kparis@battelleecology.org,NA,16N,3525240.33,389943.3516,0.84,31.857548,-88.163273,13.71,1.35,2018-05-08T19:24:00Z,1.8,44.84,24.89,9.48,3.336,2.168,1.5222,Live,6.57,16.72,23896.73,63.699092,0.454958455,tower,basePlot,31.857548,-88.163273,WGS84,16N,389949.767,3525235.897,0.24,GeoXH 6000,13.71,0.35,woodyWetlands,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-88.163273, 31.857548)",389943.3854,3525240.382,-88.1633406,31.85758831,23.65299988,29.76787496,3.313062519,326.5169983
CFC.LENO061.CELA-3.20180508,LENO_061.basePlot.vst.51,NEON.PLA.D08.LENO.08852,bfe4724f-c555-4c5b-92a3-7485d7a20389,LENO_061.basePlot.vst,11/3/15,vst_LENO_2015,D08,LENO,LENO_061,41,2,51,9.1,169,NA,NA,NA,NEON.DOC.000987vE,CELA,Celtis laevigata Willd.,species,awyatt@neoninc.org,hshirley@field-ops.org,NA,16N,3525236.341,389961.3165,0.83,31.857634,-88.16317,12.46,1.35,2018-05-08T20:48:00Z,2.91,42.32,14.53,18.12,5.42,4.676,1.1478,Live,12.72,17.66,20832.83,55.095731,0.402736842,tower,basePlot,31.857634,-88.16317,WGS84,16N,389959.568,3525245.238,0.23,GeoXH 6000,12.46,0.35,woodyWetlands,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-88.16317, 31.857634)",389961.3044,3525236.305,-88.16315076,31.85755327,34.16699982,42.13437521,2.032312468,300.644063
CFC.LENO061.ULAM-2.20180508,LENO_061.basePlot.vst.43,NEON.PLA.D08.LENO.14643,fb824091-5837-44e8-85c7-758b3f4ae13f,LENO_061.basePlot.vst,11/3/16,vst_LENO_2016,D08,LENO,LENO_061,41,1,43,10.5,270,NA,NA,NA,NEON.DOC.000987vE,ULAM,Ulmus americana L.,species,ctittle@field-ops.org,bharrison@field-ops.org,NA,16N,3525234.078,389959.2738,0.77,31.857534,-88.163061,15.14,1.21,2018-05-08T20:10:00Z,2.18,44.41,20.38,13.8,4.616,3.034,1.8427,Live,17.45,19.9,29538.4,62.383203,0.370995993,tower,basePlot,31.857534,-88.163061,WGS84,16N,389969.736,3525234.108,0.17,GeoXH 6000,15.14,0.21,woodyWetlands,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-88.163061, 31.857534)",389959.236,3525234.108,-88.16317237,31.85753325,31.30400085,38.37656248,2.430312488,267.4046297
CFC.LENO062.FRPE-1.20180508,LENO_062.basePlot.vst.51,NEON.PLA.D08.LENO.01190Z,2dedc5ee-56c0-4c24-b39e-163b356a710d,LENO_062.basePlot.vst,5/8/18,vst_LENO_2018,D08,LENO,LENO_062,41,4,51,10.1,79.8,NA,NA,NA,NEON.DOC.000987vG,FRPE,Fraxinus pennsylvanica Marshall,species,cbarefoot@battelleecology.org,kparis@battelleecology.org,NA,16N,3525190.962,390114.825,0.77,31.857142,-88.161628,15.44,1.23,2018-05-08T21:28:00Z,2.35,47.29,20.1,21.36,6.708,5.392,0.7948,Live,23.02,28.26,22531.56,35.274965,0.32150803,tower,basePlot,31.857142,-88.161628,WGS84,16N,390104.846,3525189.218,0.17,GeoXH 6000,15.44,0.23,woodyWetlands,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-88.161628, 31.857142)",390114.7864,3525191.007,-88.16152356,31.85715949,11.94999981,21.47549999,2.236375004,217.4078751
CFC.LENO062.QUNI-3.20180508,LENO_062.basePlot.vst.51,NEON.PLA.D08.LENO.08763,3b67c7ec-0750-4891-9573-13dca42bf260,LENO_062.basePlot.vst,11/4/15,vst_LENO_2015,D08,LENO,LENO_062,41,NaN,51,9.8,305.9,NA,NA,NA,NEON.DOC.000987vE,QUNI,Quercus nigra L.,species,awyatt@neoninc.org,hshirley@field-ops.org,NA,16N,3525194.919,390096.9462,0.77,31.857142,-88.161628,15.44,1.23,2018-05-08T22:37:00Z,2.15,49.61,23.05,11.7,3.798,2.38,2.1123,Live,21.77,25.09,23640.985,89.349069,0.449425532,tower,basePlot,31.857142,-88.161628,WGS84,16N,390104.846,3525189.218,0.17,GeoXH 6000,15.44,0.23,woodyWetlands,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-88.161628, 31.857142)",390096.9076,3525194.964,-88.16171296,31.85719347,37.44100189,47.82675004,1.997562502,175.2693129
CFC.LENO062.ULAM-2.20180508,LENO_062.basePlot.vst.41,NEON.PLA.D08.LENO.01191Z,389a575c-3554-409c-b077-b9aee075b445,LENO_062.basePlot.vst,5/8/18,vst_LENO_2018,D08,LENO,LENO_062,40,NaN,41,3,350.9,NA,NA,NA,NEON.DOC.000987vG,ULAM,Ulmus americana L.,species,cbarefoot@battelleecology.org,kparis@battelleecology.org,NA,16N,3525182.385,390093.519,0.76,31.857053,-88.161742,11.28,1.27,2018-05-08T21:42:00Z,2.57,44.86,17.47,18.84,6.498,3.624,1.2901,Live,15.65,19.53,30801.95,41.883712,0.325216164,tower,basePlot,31.857053,-88.161742,WGS84,16N,390094.014,3525179.442,0.16,GeoXH 6000,11.28,0.27,woodyWetlands,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-88.161742, 31.857053)",390093.5395,3525182.404,-88.16174713,31.85707985,32.5719986,38.80587494,2.036749996,155.0356245
CFC.LENO063.LIST2-2.20180507,LENO_063.basePlot.vst.57,NEON.PLA.D08.LENO.08527,e7bbe89e-81cd-4f65-b623-ff98500bf33d,LENO_063.basePlot.vst,8/18/15,vst_LENO_2015,D08,LENO,LENO_063,39,3,57,9.7,150.3,NA,NA,NA,NEON.DOC.000987vE,LIST2,Liquidambar styraciflua L.,species,calvis@field-ops.org,hshirley@field-ops.org,NA,16N,3525006.808,390202.5463,0.77,31.855582,-88.160627,17.44,1.23,2018-05-07T18:22:00Z,2.14,48.91,22.86,7.45,1.99,1.925,1.0198,Live,20.78,17.67,15502.01,65.785018,0.298851248,tower,basePlot,31.855582,-88.160627,WGS84,16N,390197.742,3525015.285,0.17,GeoXH 6000,17.44,0.23,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-88.160627, 31.855582)",390202.5479,3525006.859,-88.16057525,31.85550692,28.71699905,24.27000034,1.384312503,224.22756
CFC.LENO063.LIST2-3.20180507,LENO_063.basePlot.vst.41,NEON.PLA.D08.LENO.08530,c916575f-018e-43c6-b960-3c32c7d4a789,LENO_063.basePlot.vst,8/18/15,vst_LENO_2015,D08,LENO,LENO_063,39,1,41,18.9,294.9,NA,NA,NA,NEON.DOC.000987vE,LIST2,Liquidambar styraciflua L.,species,calvis@field-ops.org,hshirley@field-ops.org,NA,16N,3525003.893,390202.0594,0.77,31.85541,-88.160398,12.12,1.32,2018-05-07T18:40:00Z,2.05,48.19,23.52,6.29,1.703,1.608,1.1594,Live,17.5,13.77,15586.43,74.385218,0.342865592,tower,basePlot,31.85541,-88.160398,WGS84,16N,390219.189,3524995.961,0.17,GeoXH 6000,12.12,0.32,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-88.160398, 31.85541)",390202.0459,3525003.919,-88.16058022,31.85548035,32.7859993,35.98481297,1.076437501,235.6923122
CFC.LENO064.LIST2-2.20180507,LENO_064.basePlot.vst.41,NEON.PLA.D08.LENO.08458,18eb5a30-6337-4082-a908-4d2a1ce18a43,LENO_064.basePlot.vst,7/17/15,vst_LENO_2015,D08,LENO,LENO_064,41,3,41,15.8,5.5,NA,NA,NA,NEON.DOC.000987vE,LIST2,Liquidambar styraciflua L.,species,mwiegmann@neoninc.org,nleder@field-ops.org,NA,16N,3524888.278,390189.1183,0.73,31.854294,-88.160718,12.43,1.13,2018-05-07T20:38:00Z,2.44,49.71,20.4,12.08,3.796,2.672,0.9884,Live,18.06,17.89,16871.1,58.585392,0.286841953,tower,basePlot,31.854294,-88.160718,WGS84,16N,390187.646,3524872.602,0.13,GeoXH 6000,12.43,0.13,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-88.160718, 31.854294)",390189.1604,3524888.329,-88.16070333,31.85443647,33.14500046,37.91206229,0.768937502,203.2679996
CFC.LENO064.QUNI-3.20180507,LENO_064.basePlot.vst.41,NEON.PLA.D08.LENO.08425,9fda2d89-365b-44d8-a14e-ee00d3db8a42,LENO_064.basePlot.vst,7/17/15,vst_LENO_2015,D08,LENO,LENO_064,41,1,41,4.5,42.4,NA,NA,NA,NEON.DOC.000987vE,QUNI,Quercus nigra L.,species,mwiegmann@neoninc.org,nleder@field-ops.org,NA,16N,3524875.874,390190.6383,0.73,31.854294,-88.160718,12.43,1.13,2018-05-07T21:56:00Z,1.925,49.615,25.765,11,3.02,2.446,1.7836,Live,21.33,26.67,26149.27,68.208405,0.42533505,tower,basePlot,31.854294,-88.160718,WGS84,16N,390187.646,3524872.602,0.13,GeoXH 6000,12.43,0.13,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-88.160718, 31.854294)",390190.6804,3524875.925,-88.16068587,31.85432473,30.93799973,35.67525005,1.413875002,275.4573774
CFC.LENO064.ULAM-1.20180507,LENO_064.basePlot.vst.61,NEON.PLA.D08.LENO.08444,e1a9997d-c9b9-4864-804f-8e05fa3799ca,LENO_064.basePlot.vst,7/17/15,vst_LENO_2015,D08,LENO,LENO_064,41,4,61,10.5,227,NA,NA,NA,NEON.DOC.000987vE,ULAM,Ulmus americana L.,species,mwiegmann@neoninc.org,nleder@field-ops.org,NA,16N,3524884.46,390200.4727,0.75,31.854468,-88.160503,15.12,1.2,2018-05-07T20:02:00Z,2.65,45.57,17.2,13.06,4.03,3.264,1.5868,Live,17.77,19.63,27162.96,58.417787,0.32691238,tower,basePlot,31.854468,-88.160503,WGS84,16N,390208.188,3524891.595,0.15,GeoXH 6000,15.12,0.2,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-88.160503, 31.854468)",390200.5088,3524884.434,-88.16058296,31.85440243,27.46699905,27.45606267,1.239562489,294.1311874
CFC.MLBS001.ACRU-2.20180627,MLBS_001.basePlot.vst.31,NEON.PLA.D07.MLBS.01661,4b543afb-468c-4159-b277-8c2c678270a9,MLBS_001.basePlot.vst,6/6/18,vst_MLBS_2018,D07,MLBS,MLBS_001,32,2,31,20.1,61.1,NA,NA,NA,NEON.DOC.000987vE,ACRU,Acer rubrum L.,species,kconcklin@battelleecology.org,mcumberland@battelleecology.org,NA,17N,4134992.264,542072.1664,0.76,37.360606,-80.525099,1310.19,1.21,2018-06-27T17:00:00Z,2.23,52.06,23.37,9.92,3.028,2.508,0.911,"Live, insect damaged",19.02,12.17,3689.017,246.949255,0.387824606,distributed,basePlot,37.360606,-80.525099,WGS84,17N,542054.535,4134982.552,0.16,GeoXH 6000,1310.19,0.21,deciduousForest,cdw|cfc|dhp|hbp|vst|bgc|sme|cfc,"c(-80.525099, 37.360606)",542072.1318,4134992.266,-80.52490013,37.36069278,12.10499954,1319.279175,4.634124994,12.13075003
CFC.MLBS001.BEAL2-1.20180627,MLBS_001.basePlot.vst.31,NEON.PLA.D07.MLBS.01640,97555d31-cb6b-42d4-b98f-6db0b0d0e503,MLBS_001.basePlot.vst,6/6/18,vst_MLBS_2018,D07,MLBS,MLBS_001,31,2,31,10.2,62.1,NA,NA,NA,NEON.DOC.000987vE,BETUL,Betula sp.,genus,kconcklin@battelleecology.org,mcumberland@battelleecology.org,NA,17N,4134987.323,542063.5839,0.76,37.360606,-80.525099,1310.19,1.21,2018-06-27T16:30:00Z,2.59,50.48,19.47,10.16,3.23,2.186,0.643,Live,27.46,17.9,3687.941,174.35203,0.320378675,distributed,basePlot,37.360606,-80.525099,WGS84,17N,542054.535,4134982.552,0.16,GeoXH 6000,1310.19,0.21,deciduousForest,cdw|cfc|dhp|hbp|vst|bgc|sme|cfc,"c(-80.525099, 37.360606)",542063.5494,4134987.325,-80.52499733,37.36064864,13.94999981,1321.796425,4.992750064,15.75162509
CFC.MLBS001.QURU-3.20180627,MLBS_001.basePlot.vst.31,NEON.PLA.D07.MLBS.01655,11f63975-edd2-41a0-941f-a93633a3915e,MLBS_001.basePlot.vst,6/6/18,vst_MLBS_2018,D07,MLBS,MLBS_001,41,4,31,26.1,44.5,NA,NA,NA,NEON.DOC.000987vE,QURU,Quercus rubra L.,species,kconcklin@battelleecology.org,mcumberland@battelleecology.org,NA,17N,4135001.165,542072.8633,0.76,37.360606,-80.525099,1310.19,1.21,2018-06-27T17:20:00Z,2.69,51.51,19.12,6.86,2.186,1.648,1.312,"Live, insect damaged",25.42,17.61,3431.468,382.34365,0.402330573,distributed,basePlot,37.360606,-80.525099,WGS84,17N,542054.535,4134982.552,0.16,GeoXH 6000,1310.19,0.21,deciduousForest,cdw|cfc|dhp|hbp|vst|bgc|sme|cfc,"c(-80.525099, 37.360606)",542072.8287,4135001.168,-80.52489176,37.36077299,13.48900032,1317.508392,3.937999944,143.335335
CFC.MLBS002.AMLA-1.20180626,MLBS_002.basePlot.vst.33,NEON.PLA.D07.MLBS.01538,c52c3789-b7a1-49e5-b00a-f4e7e60389d7,MLBS_002.basePlot.vst,6/5/18,vst_MLBS_2018,D07,MLBS,MLBS_002,40,1,33,24.2,304,NA,NA,NA,NEON.DOC.000987vG,BETUL,Betula sp.,genus,mcumberland@battelleecology.org,kconcklin@battelleecology.org,NA,17N,4136257.473,542114.226,0.76,37.371972,-80.524127,1179.85,1.28,2018-06-26T18:00:00Z,2.175,50.215,23.13,8.44,2.533,2.031,0.7875,Live,29.605,18.705,3599.753,215.9615555,0.386586333,distributed,basePlot,37.371972,-80.524127,WGS84,17N,542134.318,4136243.962,0.16,GeoXH 6000,1179.85,0.28,deciduousForest,cdw|cfc|dhp|hbp|vst|bgc|sme|cfc,"c(-80.524127, 37.371972)",542114.2553,4136257.494,-80.52435248,37.37209508,18.14599991,1189.429016,8.422375053,255.7556868
CFC.MLBS002.BEAL2-2.20180626,MLBS_002.basePlot.vst.33,NEON.PLA.D07.MLBS.01538,c52c3789-b7a1-49e5-b00a-f4e7e60389d7,MLBS_002.basePlot.vst,6/5/18,vst_MLBS_2018,D07,MLBS,MLBS_002,40,1,33,24.2,304,NA,NA,NA,NEON.DOC.000987vG,BETUL,Betula sp.,genus,mcumberland@battelleecology.org,kconcklin@battelleecology.org,NA,17N,4136257.473,542114.226,0.76,37.371972,-80.524127,1179.85,1.28,2018-06-26T18:00:00Z,2.175,50.215,23.13,8.44,2.533,2.031,0.7875,Live,29.605,18.705,3599.753,215.9615555,0.386586333,distributed,basePlot,37.371972,-80.524127,WGS84,17N,542134.318,4136243.962,0.16,GeoXH 6000,1179.85,0.28,deciduousForest,cdw|cfc|dhp|hbp|vst|bgc|sme|cfc,"c(-80.524127, 37.371972)",542114.2553,4136257.494,-80.52435248,37.37209508,18.14599991,1189.429016,8.422375053,255.7556868
CFC.MLBS002.BEAL2-3.20180626,MLBS_002.basePlot.vst.31,NEON.PLA.D07.MLBS.01493,ae13aae0-3764-4a15-8086-2b8467827917,MLBS_002.basePlot.vst,6/5/18,vst_MLBS_2018,D07,MLBS,MLBS_002,31,3,31,5.7,37.8,NA,NA,NA,NEON.DOC.000987vG,BETUL,Betula sp.,genus,mcumberland@battelleecology.org,kconcklin@battelleecology.org,NA,17N,4136247.236,542118.2201,0.86,37.371962,-80.524348,1179.33,1.47,2018-06-26T18:45:00Z,2.37,51.42,21.65,8.08,2.486,1.872,1.054,Live,37.9,18.35,3526.697,298.863214,0.411557985,distributed,basePlot,37.371962,-80.524348,WGS84,17N,542114.716,4136242.686,0.26,GeoXH 6000,1179.33,0.47,deciduousForest,cdw|cfc|dhp|hbp|vst|bgc|sme|cfc,"c(-80.524348, 37.371962)",542118.2096,4136247.19,-80.52430841,37.37200202,18.32600021,1189.50882,5.586624995,268.328001
CFC.MLBS003.ACRU-1.20180626,MLBS_003.basePlot.vst.51,NEON.PLA.D07.MLBS.01546,d7761a52-5d03-4882-93eb-be8489ef7f54,MLBS_003.basePlot.vst,6/5/18,vst_MLBS_2018,D07,MLBS,MLBS_003,32,2,51,18.9,187.8,NA,NA,NA,NEON.DOC.000987vG,ACRU,Acer rubrum L.,species,mcumberland@battelleecology.org,kconcklin@battelleecology.org,NA,17N,4135852.125,541891.8691,0.76,37.36862,-80.526857,1221.21,1.26,2018-06-26T15:15:00Z,2.06,51.67,25.13,10.9,3.184,2.826,1.044,"Live, insect damaged",21.18,14.13,3391.738,307.806794,0.421307506,distributed,basePlot,37.36862,-80.526857,WGS84,17N,541894.435,4135870.858,0.16,GeoXH 6000,1221.21,0.26,deciduousForest,cdw|cfc|dhp|hbp|vst|bgc|sme|cfc,"c(-80.526857, 37.36862)",541891.87,4135852.133,-80.52688702,37.36845141,23.92000008,1241.479614,6.357375056,286.3488127
CFC.MLBS003.QURU-2.20180626,MLBS_003.basePlot.vst.51,NEON.PLA.D07.MLBS.01539,c7507229-dacc-47df-a3fd-a03d23f825db,MLBS_003.basePlot.vst,6/5/18,vst_MLBS_2018,D07,MLBS,MLBS_003,31,1,51,24.6,231.8,NA,NA,NA,NEON.DOC.000987vG,QURU,Quercus rubra L.,species,mcumberland@battelleecology.org,kconcklin@battelleecology.org,NA,17N,4135855.637,541875.1021,0.76,37.36862,-80.526857,1221.21,1.26,2018-06-26T16:00:00Z,2.57,52.01,20.22,8.39,2.341,2.062,1.268,"Live, insect damaged",25.95,17.87,3049.761,415.770285,0.405630198,distributed,basePlot,37.36862,-80.526857,WGS84,17N,541894.435,4135870.858,0.16,GeoXH 6000,1221.21,0.26,deciduousForest,cdw|cfc|dhp|hbp|vst|bgc|sme|cfc,"c(-80.526857, 37.36862)",541875.1029,4135855.645,-80.52707617,37.36848382,21.11899948,1240.031517,9.628437459,344.5928745
CFC.MLBS003.QURU-3.20180626,MLBS_003.basePlot.vst.51,NEON.PLA.D07.MLBS.01566,728325f4-e356-4aa4-8b24-3d41f1176f57,MLBS_003.basePlot.vst,6/5/18,vst_MLBS_2018,D07,MLBS,MLBS_003,40,4,51,12,246.2,NA,NA,NA,NEON.DOC.000987vG,QURU,Quercus rubra L.,species,mcumberland@battelleecology.org,kconcklin@battelleecology.org,NA,17N,4135866.007,541883.4546,0.76,37.36862,-80.526857,1221.21,1.26,2018-06-26T17:00:00Z,2.39,48.75,20.41,6.68,2.032,1.8,1.761,"Live, insect damaged",25.8,16.84,4398.877,400.329448,0.368564253,distributed,basePlot,37.36862,-80.526857,WGS84,17N,541894.435,4135870.858,0.16,GeoXH 6000,1221.21,0.26,deciduousForest,cdw|cfc|dhp|hbp|vst|bgc|sme|cfc,"c(-80.526857, 37.36862)",541883.4555,4135866.015,-80.52698126,37.36857692,21.61400032,1236.680946,8.593312502,340.6043758
CFC.MLBS004.ACRU-2.20180620,MLBS_004.basePlot.vst.31,NEON.PLA.D07.MLBS.01758,d55bb876-8a68-41da-820b-57a53829316c,MLBS_004.basePlot.vst,6/7/18,vst_MLBS_2018,D07,MLBS,MLBS_004,41,3,31,19.2,35.2,NA,NA,NA,NEON.DOC.000987vE,ACRU,Acer rubrum L.,species,kconcklin@battelleecology.org,mcumberland@battelleecology.org,NA,17N,4142620.084,543186.5776,0.77,37.429254,-80.511996,897.62,1.23,2018-06-20T12:15:00Z,1.79,51.92,29.05,6.01,1.754,1.719,1.197,Live,21.71,16.4,17552.003,68.197345,0.434798402,distributed,basePlot,37.429254,-80.511996,WGS84,17N,543175.517,4142604.415,0.17,GeoXH 6000,897.62,0.23,deciduousForest,cdw|cfc|dhp|hbp|vst|cfc,"c(-80.511996, 37.429254)",543186.5845,4142620.104,-80.51186991,37.42939508,27.02700043,911.5865631,10.14768749,33.60156274
CFC.MLBS004.QUAL-1.20180620,MLBS_004.basePlot.vst.31,NEON.PLA.D07.MLBS.01772,cbad3b7a-eab3-4229-b7b6-465812a284d8,MLBS_004.basePlot.vst,6/7/18,vst_MLBS_2018,D07,MLBS,MLBS_004,40,2,31,14.9,38.3,NA,NA,NA,NEON.DOC.000987vE,QUAL,Quercus alba L.,species,kconcklin@battelleecology.org,mcumberland@battelleecology.org,NA,17N,4142616.088,543184.7448,0.77,37.429254,-80.511996,897.62,1.23,2018-06-20T11:26:00Z,2.655,51.07,19.245,5.1,1.316,1.328,1.492,Live,13.24,17.71,15257.634,97.787114,0.424744499,distributed,basePlot,37.429254,-80.511996,WGS84,17N,543175.517,4142604.415,0.17,GeoXH 6000,897.62,0.23,deciduousForest,cdw|cfc|dhp|hbp|vst|cfc,"c(-80.511996, 37.429254)",543184.7517,4142616.108,-80.51189086,37.42935915,26.51099968,912.572937,7.601375014,32.85125005
CFC.MLBS004.QURU-3.20180620,MLBS_004.basePlot.vst.31,NEON.PLA.D07.MLBS.01730,f5baf42b-24b3-4ef5-887b-3efad04d4c87,MLBS_004.basePlot.vst,6/7/18,vst_MLBS_2018,D07,MLBS,MLBS_004,31,1,31,5.4,29.3,NA,NA,NA,NEON.DOC.000987vE,QURU,Quercus rubra L.,species,kconcklin@battelleecology.org,mcumberland@battelleecology.org,NA,17N,4142609.104,543178.1527,0.77,37.429254,-80.511996,897.62,1.23,2018-06-20T13:29:00Z,2.23,49.68,22.24,3.49,0.993,1.041,0.822,Live,36.3,14.85,10495.985,78.315661,0.404786527,distributed,basePlot,37.429254,-80.511996,WGS84,17N,543175.517,4142604.415,0.17,GeoXH 6000,897.62,0.23,deciduousForest,cdw|cfc|dhp|hbp|vst|cfc,"c(-80.511996, 37.429254)",543178.1597,4142609.124,-80.51196578,37.42929651,25.62899971,912.8067551,6.349437475,264.6474991
CFC.MLBS005.ACRU-1.20180627,MLBS_005.basePlot.vst.51,NEON.PLA.D07.MLBS.01711,83303eb9-1ea6-4ec2-af6f-b914f56b83a2,MLBS_005.basePlot.vst,6/6/18,vst_MLBS_2018,D07,MLBS,MLBS_005,41,3,51,6.7,264.1,NA,NA,NA,NEON.DOC.000987vE,ACRU,Acer rubrum L.,species,kconcklin@battelleecology.org,mcumberland@battelleecology.org,NA,17N,4135270.039,542366.8444,0.77,37.363189,-80.521481,1267.66,1.21,2018-06-27T13:45:00Z,1.98,51.89,26.17,12.08,3.41,2.986,1.11,"Live, insect damaged",16.16,14.33,14521.48,76.43849,0.409896603,distributed,basePlot,37.363189,-80.521481,WGS84,17N,542373.535,4135270.704,0.17,GeoXH 6000,1267.66,0.21,deciduousForest,cdw|cfc|dhp|hbp|vst|bgc|sme|cfc,"c(-80.521481, 37.363189)",542366.8705,4135270.015,-80.52155601,37.36318288,17.51199913,1280.36319,5.208624959,217.0246898
CFC.MLBS005.QUAL-2.20180627,MLBS_005.basePlot.vst.51,NEON.PLA.D07.MLBS.01718,00a4d04e-220d-4798-8160-f88dcf05bc43,MLBS_005.basePlot.vst,6/6/18,vst_MLBS_2018,D07,MLBS,MLBS_005,40,4,51,10.8,258.1,NA,NA,NA,NEON.DOC.000987vE,QUAL,Quercus alba L.,species,kconcklin@battelleecology.org,mcumberland@battelleecology.org,NA,17N,4135268.501,542362.941,0.77,37.363189,-80.521481,1267.66,1.21,2018-06-27T14:20:00Z,2.95,50.34,17.06,12.78,3.688,3.032,1.018,"Live, insect damaged",16.02,17.07,10659.649,95.50033,0.4072,distributed,basePlot,37.363189,-80.521481,WGS84,17N,542373.535,4135270.704,0.17,GeoXH 6000,1267.66,0.21,deciduousForest,cdw|cfc|dhp|hbp|vst|bgc|sme|cfc,"c(-80.521481, 37.363189)",542362.9671,4135268.477,-80.52160017,37.36316919,17.05999947,1280.652573,5.575500011,159.4780008
CFC.MLBS005.QURU-3.20180627,MLBS_005.basePlot.vst.51,NEON.PLA.D07.MLBS.01685,f35c2df1-a96d-407d-92b3-d2db9de2f132,MLBS_005.basePlot.vst,6/6/18,vst_MLBS_2018,D07,MLBS,MLBS_005,31,4,51,19.2,227.3,NA,NA,NA,NEON.DOC.000987vE,QURU,Quercus rubra L.,species,kconcklin@battelleecology.org,mcumberland@battelleecology.org,NA,17N,4135257.707,542359.3986,0.77,37.363189,-80.521481,1267.66,1.21,2018-06-27T15:00:00Z,2.46,51.34,20.91,11.08,2.922,2.428,1.81,"Live, insect damaged",25.69,18.99,16551.092,109.358343,0.397627417,distributed,basePlot,37.363189,-80.521481,WGS84,17N,542373.535,4135270.704,0.17,GeoXH 6000,1267.66,0.21,deciduousForest,cdw|cfc|dhp|hbp|vst|bgc|sme|cfc,"c(-80.521481, 37.363189)",542359.4246,4135257.683,-80.52164079,37.36307206,17.59399986,1282.783623,9.738874942,303.4016883
